Building,Room Name,Capacity,Date,Time,Status
Fenwick Library,Fenwick 3001,4,2026-02-27,10:00,Available
Fenwick Library,Fenwick 3001,4,2026-02-27,10:30,Available
Fenwick Library,Fenwick 3001,4,2026-02-27,11:00,Booked
Fenwick Library,Fenwick 3001,4,2026-02-27,11:30,Booked
Fenwick Library,Fenwick 3001,4,2026-02-27,12:00,Booked
Fenwick Library,Fenwick 3001,4,2026-02-27,12:30,Available
Fenwick Library,Fenwick 3001,4,2026-02-27,13:00,Booked
Fenwick Library,Fenwick 3001,4,2026-02-27,13:30,Booked
Fenwick Library,Fenwick 3001,4,2026-02-27,14:00,Booked
Fenwick Library,Fenwick 3001,4,2026-02-27,14:30,Booked
Fenwick Library,Fenwick 3001,4,2026-02-27,15:00,Booked
Fenwick Library,Fenwick 3001,4,2026-02-27,15:30,Available
Fenwick Library,Fenwick 3001,4,2026-02-27,16:00,Available
Fenwick Library,Fenwick 3001,4,2026-02-27,16:30,Available
Fenwick Library,Fenwick 3001,4,2026-02-27,17:00,Available
Fenwick Library,Fenwick 3001,4,2026-02-27,17:30,Available
Fenwick Library,Fenwick 3001,4,2026-02-27,18:00,Booked
Fenwick Library,Fenwick 3001,4,2026-02-27,18:30,Booked
Fenwick Library,Fenwick 3001,4,2026-02-27,19:00,Booked
Fenwick Library,Fenwick 3001,4,2026-02-27,19:30,Available
Fenwick Library,Fenwick 3001,4,2026-02-27,20:00,Available
Fenwick Library,Fenwick 3001,4,2026-02-27,20:30,Available
Fenwick Library,Fenwick 4004,4,2026-02-27,09:00,Booked
Fenwick Library,Fenwick 4004,4,2026-02-27,09:30,Booked
Fenwick Library,Fenwick 4004,4,2026-02-27,10:00,Available
Fenwick Library,Fenwick 4004,4,2026-02-27,10:30,Booked
Fenwick Library,Fenwick 4004,4,2026-02-27,11:00,Booked
Fenwick Library,Fenwick 4004,4,2026-02-27,11:30,Available
Fenwick Library,Fenwick 4004,4,2026-02-27,12:00,Booked
Fenwick Library,Fenwick 4004,4,2026-02-27,12:30,Available
Fenwick Library,Fenwick 4004,4,2026-02-27,13:00,Available
Fenwick Library,Fenwick 4004,4,2026-02-27,13:30,Available
Fenwick Library,Fenwick 4004,4,2026-02-27,14:00,Booked
Fenwick Library,Fenwick 4004,4,2026-02-27,14:30,Available
Fenwick Library,Fenwick 4004,4,2026-02-27,15:00,Available
Fenwick Library,Fenwick 4004,4,2026-02-27,15:30,Available
Fenwick Library,Fenwick 4004,4,2026-02-27,16:00,Booked
Fenwick Library,Fenwick 4004,4,2026-02-27,16:30,Available
Fenwick Library,Fenwick 4004,4,2026-02-27,17:00,Available
Fenwick Library,Fenwick 4004,4,2026-02-27,17:30,Available
Fenwick Library,Fenwick 4004,4,2026-02-27,18:00,Available
Fenwick Library,Fenwick 4004,4,2026-02-27,18:30,Available
Fenwick Library,Fenwick 4004,4,2026-02-27,19:00,Booked
Fenwick Library,Fenwick 4004,4,2026-02-27,19:30,Available
Fenwick Library,Fenwick 4004,4,2026-02-27,20:00,Booked
Fenwick Library,Fenwick 4004,4,2026-02-27,20:30,Available
Fenwick Library,Fenwick 5005,4,2026-02-27,09:00,Available
Fenwick Library,Fenwick 5005,4,2026-02-27,09:30,Booked
Fenwick Library,Fenwick 5005,4,2026-02-27,10:00,Available
Fenwick Library,Fenwick 5005,4,2026-02-27,10:30,Available
Fenwick Library,Fenwick 5005,4,2026-02-27,11:00,Booked
Fenwick Library,Fenwick 5005,4,2026-02-27,11:30,Booked
Fenwick Library,Fenwick 5005,4,2026-02-27,12:00,Available
Fenwick Library,Fenwick 5005,4,2026-02-27,12:30,Available
Fenwick Library,Fenwick 5005,4,2026-02-27,13:00,Available
Fenwick Library,Fenwick 5005,4,2026-02-27,13:30,Booked
Fenwick Library,Fenwick 5005,4,2026-02-27,14:00,Booked
Fenwick Library,Fenwick 5005,4,2026-02-27,14:30,Booked
Fenwick Library,Fenwick 5005,4,2026-02-27,15:00,Booked
Fenwick Library,Fenwick 5005,4,2026-02-27,15:30,Booked
Fenwick Library,Fenwick 5005,4,2026-02-27,16:00,Booked
Fenwick Library,Fenwick 5005,4,2026-02-27,16:30,Booked
Fenwick Library,Fenwick 5005,4,2026-02-27,17:00,Available
Fenwick Library,Fenwick 5005,4,2026-02-27,17:30,Booked
Fenwick Library,Fenwick 5005,4,2026-02-27,18:00,Booked
Fenwick Library,Fenwick 5005,4,2026-02-27,18:30,Available
Fenwick Library,Fenwick 5005,4,2026-02-27,19:00,Available
Fenwick Library,Fenwick 5005,4,2026-02-27,19:30,Booked
Fenwick Library,Fenwick 5005,4,2026-02-27,20:00,Available
Fenwick Library,Fenwick 5005,4,2026-02-27,20:30,Available
Mason Square Library,Arlington 111,6,2026-02-27,09:00,Available
Mason Square Library,Arlington 111,6,2026-02-27,09:30,Booked
Mason Square Library,Arlington 111,6,2026-02-27,10:00,Available
Mason Square Library,Arlington 111,6,2026-02-27,10:30,Available
Mason Square Library,Arlington 111,6,2026-02-27,11:00,Available
Mason Square Library,Arlington 111,6,2026-02-27,11:30,Booked
Mason Square Library,Arlington 111,6,2026-02-27,12:00,Booked
Mason Square Library,Arlington 111,6,2026-02-27,12:30,Available
Mason Square Library,Arlington 111,6,2026-02-27,13:00,Available
Mason Square Library,Arlington 111,6,2026-02-27,13:30,Booked
Mason Square Library,Arlington 111,6,2026-02-27,14:00,Booked
Mason Square Library,Arlington 111,6,2026-02-27,14:30,Booked
Mason Square Library,Arlington 111,6,2026-02-27,15:00,Booked
Mason Square Library,Arlington 111,6,2026-02-27,15:30,Available
Mason Square Library,Arlington 111,6,2026-02-27,16:00,Booked
Mason Square Library,Arlington 111,6,2026-02-27,16:30,Booked
Mason Square Library,Arlington 111,6,2026-02-27,17:00,Available
Mason Square Library,Arlington 111,6,2026-02-27,17:30,Booked
Mason Square Library,Arlington 111,6,2026-02-27,18:00,Booked
Mason Square Library,Arlington 111,6,2026-02-27,18:30,Available
Mason Square Library,Arlington 111,6,2026-02-27,19:00,Available
Mason Square Library,Arlington 111,6,2026-02-27,19:30,Available
Mason Square Library,Arlington 111,6,2026-02-27,20:00,Available
Mason Square Library,Arlington 111,6,2026-02-27,20:30,Booked
Mason Square Library,Arlington 222,6,2026-02-27,09:00,Available
Mason Square Library,Arlington 222,6,2026-02-27,09:30,Booked
Mason Square Library,Arlington 222,6,2026-02-27,10:00,Available
Mason Square Library,Arlington 222,6,2026-02-27,10:30,Available
Mason Square Library,Arlington 222,6,2026-02-27,11:00,Booked
Mason Square Library,Arlington 222,6,2026-02-27,11:30,Booked
Mason Square Library,Arlington 222,6,2026-02-27,12:00,Booked
Mason Square Library,Arlington 222,6,2026-02-27,12:30,Available
Mason Square Library,Arlington 222,6,2026-02-27,13:00,Available
Mason Square Library,Arlington 222,6,2026-02-27,13:30,Booked
Mason Square Library,Arlington 222,6,2026-02-27,14:00,Booked
Mason Square Library,Arlington 222,6,2026-02-27,14:30,Booked
Mason Square Library,Arlington 222,6,2026-02-27,15:00,Booked
Mason Square Library,Arlington 222,6,2026-02-27,15:30,Available
Mason Square Library,Arlington 222,6,2026-02-27,16:00,Available
Mason Square Library,Arlington 222,6,2026-02-27,16:30,Available
Mason Square Library,Arlington 222,6,2026-02-27,17:00,Available
Mason Square Library,Arlington 222,6,2026-02-27,17:30,Available
Mason Square Library,Arlington 222,6,2026-02-27,18:00,Booked
Mason Square Library,Arlington 222,6,2026-02-27,18:30,Available
Mason Square Library,Arlington 222,6,2026-02-27,19:00,Booked
Mason Square Library,Arlington 222,6,2026-02-27,19:30,Available
Mason Square Library,Arlington 222,6,2026-02-27,20:00,Available
Mason Square Library,Arlington 222,6,2026-02-27,20:30,Booked
Mason Square Library,Arlington 333,6,2026-02-27,09:00,Available
Mason Square Library,Arlington 333,6,2026-02-27,09:30,Booked
Mason Square Library,Arlington 333,6,2026-02-27,10:00,Available
Mason Square Library,Arlington 333,6,2026-02-27,10:30,Available
Mason Square Library,Arlington 333,6,2026-02-27,11:00,Available
Mason Square Library,Arlington 333,6,2026-02-27,11:30,Booked
Mason Square Library,Arlington 333,6,2026-02-27,12:00,Booked
Mason Square Library,Arlington 333,6,2026-02-27,12:30,Booked
Mason Square Library,Arlington 333,6,2026-02-27,13:00,Available
Mason Square Library,Arlington 333,6,2026-02-27,13:30,Booked
Mason Square Library,Arlington 333,6,2026-02-27,14:00,Available
Mason Square Library,Arlington 333,6,2026-02-27,14:30,Booked
Mason Square Library,Arlington 333,6,2026-02-27,15:00,Available
Mason Square Library,Arlington 333,6,2026-02-27,15:30,Available
Mason Square Library,Arlington 333,6,2026-02-27,16:00,Available
Mason Square Library,Arlington 333,6,2026-02-27,16:30,Available
Mason Square Library,Arlington 333,6,2026-02-27,17:00,Booked
Mason Square Library,Arlington 333,6,2026-02-27,17:30,Available
Mason Square Library,Arlington 333,6,2026-02-27,18:00,Available
Mason Square Library,Arlington 333,6,2026-02-27,18:30,Booked
Mason Square Library,Arlington 333,6,2026-02-27,19:00,Booked
Mason Square Library,Arlington 333,6,2026-02-27,19:30,Available
Mason Square Library,Arlington 333,6,2026-02-27,20:00,Booked
Mason Square Library,Arlington 333,6,2026-02-27,20:30,Available
Mercer Library,Mercer A,8,2026-02-27,09:00,Available
Mercer Library,Mercer A,8,2026-02-27,09:30,Booked
Mercer Library,Mercer A,8,2026-02-27,10:00,Booked
Mercer Library,Mercer A,8,2026-02-27,10:30,Booked
Mercer Library,Mercer A,8,2026-02-27,11:00,Available
Mercer Library,Mercer A,8,2026-02-27,11:30,Available
Mercer Library,Mercer A,8,2026-02-27,12:00,Booked
Mercer Library,Mercer A,8,2026-02-27,12:30,Available
Mercer Library,Mercer A,8,2026-02-27,13:00,Available
Mercer Library,Mercer A,8,2026-02-27,13:30,Booked
Mercer Library,Mercer A,8,2026-02-27,14:00,Available
Mercer Library,Mercer A,8,2026-02-27,14:30,Booked
Mercer Library,Mercer A,8,2026-02-27,15:00,Booked
Mercer Library,Mercer A,8,2026-02-27,15:30,Booked
Mercer Library,Mercer A,8,2026-02-27,16:00,Available
Mercer Library,Mercer A,8,2026-02-27,16:30,Booked
Mercer Library,Mercer A,8,2026-02-27,17:00,Available
Mercer Library,Mercer A,8,2026-02-27,17:30,Booked
Mercer Library,Mercer A,8,2026-02-27,18:00,Booked
Mercer Library,Mercer A,8,2026-02-27,18:30,Available
Mercer Library,Mercer A,8,2026-02-27,19:00,Available
Mercer Library,Mercer A,8,2026-02-27,19:30,Available
Mercer Library,Mercer A,8,2026-02-27,20:00,Available
Mercer Library,Mercer A,8,2026-02-27,20:30,Available
Mercer Library,Mercer B,8,2026-02-27,09:00,Booked
Mercer Library,Mercer B,8,2026-02-27,09:30,Available
Mercer Library,Mercer B,8,2026-02-27,10:00,Available
Mercer Library,Mercer B,8,2026-02-27,10:30,Available
Mercer Library,Mercer B,8,2026-02-27,11:00,Available
Mercer Library,Mercer B,8,2026-02-27,11:30,Available
Mercer Library,Mercer B,8,2026-02-27,12:00,Booked
Mercer Library,Mercer B,8,2026-02-27,12:30,Available
Mercer Library,Mercer B,8,2026-02-27,13:00,Booked
Mercer Library,Mercer B,8,2026-02-27,13:30,Booked
Mercer Library,Mercer B,8,2026-02-27,14:00,Available
Mercer Library,Mercer B,8,2026-02-27,14:30,Booked
Mercer Library,Mercer B,8,2026-02-27,15:00,Available
Mercer Library,Mercer B,8,2026-02-27,15:30,Booked
Mercer Library,Mercer B,8,2026-02-27,16:00,Available
Mercer Library,Mercer B,8,2026-02-27,16:30,Available
Mercer Library,Mercer B,8,2026-02-27,17:00,Booked
Mercer Library,Mercer B,8,2026-02-27,17:30,Available
Mercer Library,Mercer B,8,2026-02-27,18:00,Available
Mercer Library,Mercer B,8,2026-02-27,18:30,Available
Mercer Library,Mercer B,8,2026-02-27,19:00,Booked
Mercer Library,Mercer B,8,2026-02-27,19:30,Available
Mercer Library,Mercer B,8,2026-02-27,20:00,Available
Mercer Library,Mercer B,8,2026-02-27,20:30,Booked
Mercer Library,Mercer C,8,2026-02-27,09:00,Available
Mercer Library,Mercer C,8,2026-02-27,09:30,Available
Mercer Library,Mercer C,8,2026-02-27,10:00,Booked
Mercer Library,Mercer C,8,2026-02-27,10:30,Booked
Mercer Library,Mercer C,8,2026-02-27,11:00,Available
Mercer Library,Mercer C,8,2026-02-27,11:30,Booked
Mercer Library,Mercer C,8,2026-02-27,12:00,Booked
Mercer Library,Mercer C,8,2026-02-27,12:30,Available
Mercer Library,Mercer C,8,2026-02-27,13:00,Available
Mercer Library,Mercer C,8,2026-02-27,13:30,Booked
Mercer Library,Mercer C,8,2026-02-27,14:00,Booked
Mercer Library,Mercer C,8,2026-02-27,14:30,Booked
Mercer Library,Mercer C,8,2026-02-27,15:00,Booked
Mercer Library,Mercer C,8,2026-02-27,15:30,Booked
Mercer Library,Mercer C,8,2026-02-27,16:00,Available
Mercer Library,Mercer C,8,2026-02-27,16:30,Available
Mercer Library,Mercer C,8,2026-02-27,17:00,Available
Mercer Library,Mercer C,8,2026-02-27,17:30,Booked
Mercer Library,Mercer C,8,2026-02-27,18:00,Available
Mercer Library,Mercer C,8,2026-02-27,18:30,Booked
Mercer Library,Mercer C,8,2026-02-27,19:00,Available
Mercer Library,Mercer C,8,2026-02-27,19:30,Available
Mercer Library,Mercer C,8,2026-02-27,20:00,Available
Mercer Library,Mercer C,8,2026-02-27,20:30,Available
Mercer Library,Mercer D,8,2026-02-27,09:00,Booked
Mercer Library,Mercer D,8,2026-02-27,09:30,Available
Mercer Library,Mercer D,8,2026-02-27,10:00,Booked
Mercer Library,Mercer D,8,2026-02-27,10:30,Available
Mercer Library,Mercer D,8,2026-02-27,11:00,Booked
Mercer Library,Mercer D,8,2026-02-27,11:30,Booked
Mercer Library,Mercer D,8,2026-02-27,12:00,Booked
Mercer Library,Mercer D,8,2026-02-27,12:30,Available
Mercer Library,Mercer D,8,2026-02-27,13:00,Booked
Mercer Library,Mercer D,8,2026-02-27,13:30,Booked
Mercer Library,Mercer D,8,2026-02-27,14:00,Booked
Mercer Library,Mercer D,8,2026-02-27,14:30,Booked
Mercer Library,Mercer D,8,2026-02-27,15:00,Booked
Mercer Library,Mercer D,8,2026-02-27,15:30,Booked
Mercer Library,Mercer D,8,2026-02-27,16:00,Available
Mercer Library,Mercer D,8,2026-02-27,16:30,Booked
Mercer Library,Mercer D,8,2026-02-27,17:00,Available
Mercer Library,Mercer D,8,2026-02-27,17:30,Available
Mercer Library,Mercer D,8,2026-02-27,18:00,Available
Mercer Library,Mercer D,8,2026-02-27,18:30,Booked
Mercer Library,Mercer D,8,2026-02-27,19:00,Booked
Mercer Library,Mercer D,8,2026-02-27,19:30,Booked
Mercer Library,Mercer D,8,2026-02-27,20:00,Booked
Mercer Library,Mercer D,8,2026-02-27,20:30,Available
Innovation Hall,Innovation 101,10,2026-02-27,09:00,Available
Innovation Hall,Innovation 101,10,2026-02-27,09:30,Available
Innovation Hall,Innovation 101,10,2026-02-27,10:00,Available
Innovation Hall,Innovation 101,10,2026-02-27,10:30,Booked
Innovation Hall,Innovation 101,10,2026-02-27,11:00,Booked
Innovation Hall,Innovation 101,10,2026-02-27,11:30,Booked
Innovation Hall,Innovation 101,10,2026-02-27,12:00,Booked
Innovation Hall,Innovation 101,10,2026-02-27,12:30,Available
Innovation Hall,Innovation 101,10,2026-02-27,13:00,Booked
Innovation Hall,Innovation 101,10,2026-02-27,13:30,Available
Innovation Hall,Innovation 101,10,2026-02-27,14:00,Available
Innovation Hall,Innovation 101,10,2026-02-27,14:30,Available
Innovation Hall,Innovation 101,10,2026-02-27,15:00,Available
Innovation Hall,Innovation 101,10,2026-02-27,15:30,Booked
Innovation Hall,Innovation 101,10,2026-02-27,16:00,Available
Innovation Hall,Innovation 101,10,2026-02-27,16:30,Booked
Innovation Hall,Innovation 101,10,2026-02-27,17:00,Available
Innovation Hall,Innovation 101,10,2026-02-27,17:30,Booked
Innovation Hall,Innovation 101,10,2026-02-27,18:00,Booked
Innovation Hall,Innovation 101,10,2026-02-27,18:30,Booked
Innovation Hall,Innovation 101,10,2026-02-27,19:00,Available
Innovation Hall,Innovation 101,10,2026-02-27,19:30,Booked
Innovation Hall,Innovation 101,10,2026-02-27,20:00,Available
Innovation Hall,Innovation 101,10,2026-02-27,20:30,Available
Innovation Hall,Innovation 102,10,2026-02-27,09:00,Available
Innovation Hall,Innovation 102,10,2026-02-27,09:30,Booked
Innovation Hall,Innovation 102,10,2026-02-27,10:00,Available
Innovation Hall,Innovation 102,10,2026-02-27,10:30,Booked
Innovation Hall,Innovation 102,10,2026-02-27,11:00,Available
Innovation Hall,Innovation 102,10,2026-02-27,11:30,Available
Innovation Hall,Innovation 102,10,2026-02-27,12:00,Available
Innovation Hall,Innovation 102,10,2026-02-27,12:30,Available
Innovation Hall,Innovation 102,10,2026-02-27,13:00,Booked
Innovation Hall,Innovation 102,10,2026-02-27,13:30,Available
Innovation Hall,Innovation 102,10,2026-02-27,14:00,Booked
Innovation Hall,Innovation 102,10,2026-02-27,14:30,Available
Innovation Hall,Innovation 102,10,2026-02-27,15:00,Booked
Innovation Hall,Innovation 102,10,2026-02-27,15:30,Available
Innovation Hall,Innovation 102,10,2026-02-27,16:00,Booked
Innovation Hall,Innovation 102,10,2026-02-27,16:30,Available
Innovation Hall,Innovation 102,10,2026-02-27,17:00,Available
Innovation Hall,Innovation 102,10,2026-02-27,17:30,Available
Innovation Hall,Innovation 102,10,2026-02-27,18:00,Available
Innovation Hall,Innovation 102,10,2026-02-27,18:30,Booked
Innovation Hall,Innovation 102,10,2026-02-27,19:00,Booked
Innovation Hall,Innovation 102,10,2026-02-27,19:30,Booked
Innovation Hall,Innovation 102,10,2026-02-27,20:00,Available
Innovation Hall,Innovation 102,10,2026-02-27,20:30,Available
Innovation Hall,Innovation 201,10,2026-02-27,09:00,Booked
Innovation Hall,Innovation 201,10,2026-02-27,09:30,Available
Innovation Hall,Innovation 201,10,2026-02-27,10:00,Available
Innovation Hall,Innovation 201,10,2026-02-27,10:30,Available
Innovation Hall,Innovation 201,10,2026-02-27,11:00,Booked
Innovation Hall,Innovation 201,10,2026-02-27,11:30,Available
Innovation Hall,Innovation 201,10,2026-02-27,12:00,Booked
Innovation Hall,Innovation 201,10,2026-02-27,12:30,Available
Innovation Hall,Innovation 201,10,2026-02-27,13:00,Booked
Innovation Hall,Innovation 201,10,2026-02-27,13:30,Booked
Innovation Hall,Innovation 201,10,2026-02-27,14:00,Available
Innovation Hall,Innovation 201,10,2026-02-27,14:30,Available
Innovation Hall,Innovation 201,10,2026-02-27,15:00,Available
Innovation Hall,Innovation 201,10,2026-02-27,15:30,Available
Innovation Hall,Innovation 201,10,2026-02-27,16:00,Booked
Innovation Hall,Innovation 201,10,2026-02-27,16:30,Available
Innovation Hall,Innovation 201,10,2026-02-27,17:00,Available
Innovation Hall,Innovation 201,10,2026-02-27,17:30,Available
Innovation Hall,Innovation 201,10,2026-02-27,18:00,Booked
Innovation Hall,Innovation 201,10,2026-02-27,18:30,Available
Innovation Hall,Innovation 201,10,2026-02-27,19:00,Booked
Innovation Hall,Innovation 201,10,2026-02-27,19:30,Booked
Innovation Hall,Innovation 201,10,2026-02-27,20:00,Booked
Innovation Hall,Innovation 201,10,2026-02-27,20:30,Available
Innovation Hall,Innovation 202,10,2026-02-27,09:00,Booked
Innovation Hall,Innovation 202,10,2026-02-27,09:30,Available
Innovation Hall,Innovation 202,10,2026-02-27,10:00,Available
Innovation Hall,Innovation 202,10,2026-02-27,10:30,Available
Innovation Hall,Innovation 202,10,2026-02-27,11:00,Booked
Innovation Hall,Innovation 202,10,2026-02-27,11:30,Available
Innovation Hall,Innovation 202,10,2026-02-27,12:00,Available
Innovation Hall,Innovation 202,10,2026-02-27,12:30,Available
Innovation Hall,Innovation 202,10,2026-02-27,13:00,Available
Innovation Hall,Innovation 202,10,2026-02-27,13:30,Booked
Innovation Hall,Innovation 202,10,2026-02-27,14:00,Available
Innovation Hall,Innovation 202,10,2026-02-27,14:30,Available
Innovation Hall,Innovation 202,10,2026-02-27,15:00,Available
Innovation Hall,Innovation 202,10,2026-02-27,15:30,Booked
Innovation Hall,Innovation 202,10,2026-02-27,16:00,Available
Innovation Hall,Innovation 202,10,2026-02-27,16:30,Available
Innovation Hall,Innovation 202,10,2026-02-27,17:00,Booked
Innovation Hall,Innovation 202,10,2026-02-27,17:30,Available
Innovation Hall,Innovation 202,10,2026-02-27,18:00,Available
Innovation Hall,Innovation 202,10,2026-02-27,18:30,Available
Innovation Hall,Innovation 202,10,2026-02-27,19:00,Available
Innovation Hall,Innovation 202,10,2026-02-27,19:30,Available
Innovation Hall,Innovation 202,10,2026-02-27,20:00,Booked
Innovation Hall,Innovation 202,10,2026-02-27,20:30,Available
Johnson Center,JC Meeting Room A,10,2026-02-27,09:00,Available
Johnson Center,JC Meeting Room A,10,2026-02-27,09:30,Booked
Johnson Center,JC Meeting Room A,10,2026-02-27,10:00,Available
Johnson Center,JC Meeting Room A,10,2026-02-27,10:30,Available
Johnson Center,JC Meeting Room A,10,2026-02-27,11:00,Available
Johnson Center,JC Meeting Room A,10,2026-02-27,11:30,Booked
Johnson Center,JC Meeting Room A,10,2026-02-27,12:00,Available
Johnson Center,JC Meeting Room A,10,2026-02-27,12:30,Available
Johnson Center,JC Meeting Room A,10,2026-02-27,13:00,Available
Johnson Center,JC Meeting Room A,10,2026-02-27,13:30,Booked
Johnson Center,JC Meeting Room A,10,2026-02-27,14:00,Available
Johnson Center,JC Meeting Room A,10,2026-02-27,14:30,Available
Johnson Center,JC Meeting Room A,10,2026-02-27,15:00,Available
Johnson Center,JC Meeting Room A,10,2026-02-27,15:30,Booked
Johnson Center,JC Meeting Room A,10,2026-02-27,16:00,Booked
